timestamp,log_level,user_id,ip_address,endpoint,status_code,response_time,request_id,hour_of_the_day,day_of_the_week,is_error,good_status,good_response
2023-05-12T12:57:14.000Z,WARN,user_70527,10.157.48.234,/api/search,217.0,0.705,8c0eff7b-ef6a-4c96-9a81-f0160a54271c,12,Friday,false,false,true
2025-04-05T21:35:15.000Z,INFO,user_70528,192.73.48.249,/api/login,495.0,1.981,6e4b608c-8650-4807-92f1-6ada3bfefa7a,21,Saturday,false,true,true
2025-03-05T20:53:44.000Z,DEBUG,user_70529,172.170.24.27,/api/search,486.0,3.274,275be4c9-b835-4320-b8fd-bcf5aaf601f3,20,Wednesday,false,true,false
2023-12-12T11:03:08.000Z,INFO,user_70530,10.162.138.227,/api/login,162.0,2.523,d6e5f9a0-eb2a-4272-a547-3280c31f8ee9,11,Tuesday,false,false,false
2024-12-02T05:49:43.000Z,ERROR,user_70531,10.9.22.101,/api/logout,390.0,1.262,c26986fd-d9b5-414c-b118-1590f129b8ef,5,Monday,true,false,true
2024-09-04T03:15:03.000Z,WARN,user_70532,172.241.36.134,/api/delete,654.0,1.317,babad3ed-27ca-478c-8560-8804a247bbfe,3,Wednesday,false,true,true
2023-04-09T05:47:56.000Z,WARN,user_70533,10.62.166.157,/api/update,378.0,2.523,30783a0b-b1ee-4d1e-bcba-85b7bb64662f,5,Sunday,false,false,false
2023-02-17T21:06:24.000Z,DEBUG,user_70534,172.33.43.103,/api/delete,339.0,1.259,6d971259-bdac-46a3-8b69-db1f8b4a1198,21,Friday,false,false,true
2023-08-24T15:24:42.000Z,ERROR,user_70535,192.231.233.137,/api/search,495.0,1.102,8fa09da4-c06b-49b5-9ec3-52affba4fe8b,15,Thursday,true,true,true
2024-09-01T18:36:36.000Z,ERROR,user_70541,192.189.211.247,/api/logout,390.0,3.948,ed111b8e-7d10-4ba1-8063-d05c1bfbe348,18,Sunday,true,false,false
2024-03-15T16:16:14.000Z,DEBUG,user_70542,172.61.27.76,/api/login,327.0,3.686,3c9fa27f-a2e4-4696-9915-2e50dd58b2ab,16,Friday,false,false,false
2024-07-20T17:48:34.000Z,DEBUG,user_70543,10.119.72.210,/api/delete,680.0,2.7,cefc5812-865b-460f-9d52-55b39db5a451,17,Saturday,false,true,false
2024-06-06T14:42:51.000Z,ERROR,user_70546,172.44.152.91,/api/search,276.0,0.813,8b0e0f08-64dd-4779-85c9-7b796b305430,14,Thursday,true,false,true
2024-04-23T21:06:34.000Z,INFO,user_70548,192.38.101.198,/api/search,445.0,2.425,c5f9ff42-f5c9-4f38-a7d8-5ff3c98c5bee,21,Tuesday,false,true,false
2025-01-14T19:57:40.000Z,DEBUG,user_70552,192.150.42.33,/api/logout,151.0,3.711,90be3d6a-9b30-471b-8274-d5ac613b4e4c,19,Tuesday,false,false,false
2024-07-04T23:07:39.000Z,ERROR,user_70554,192.142.71.97,/api/register,560.0,2.152,a8336d31-fe59-4603-b3a8-d2c47495cdbf,23,Thursday,true,true,false
2023-05-31T19:34:38.000Z,DEBUG,user_70555,10.52.84.158,/api/delete,156.0,4.345,ff3666c7-180f-4c46-b155-f10453f27694,19,Wednesday,false,false,false
2023-06-28T22:01:05.000Z,WARN,user_70556,172.244.150.222,/api/logout,414.0,2.247,07ed24d4-7655-4cd6-bfc6-176630c83ab5,22,Wednesday,false,true,false
2023-03-15T17:11:28.000Z,DEBUG,user_70557,172.120.219.191,/api/search,534.0,2.523,1925bbe7-bec0-4969-8cdf-95c4a5218915,17,Wednesday,false,true,false
2023-10-23T07:59:06.000Z,WARN,user_70558,192.238.181.183,/api/delete,498.0,2.557,ec91f1cb-25bc-4dcb-9315-0f510855efb5,7,Monday,false,true,false
2023-03-19T10:11:53.000Z,ERROR,user_70559,172.8.97.83,/api/login,580.0,3.766,89632eae-6002-498c-a36d-7405850584f7,10,Sunday,true,true,false
2024-02-24T05:25:04.000Z,WARN,user_70561,10.239.114.31,/api/register,463.0,4.445,1feeaadd-afd5-4608-868d-096b38257704,5,Saturday,false,true,false
2023-02-22T17:23:33.000Z,WARN,user_70564,192.199.173.101,/api/update,317.0,2.41,a3c8b404-9c74-4ef1-81b5-8b13d25d4ee8,17,Wednesday,false,false,false
2025-01-24T22:27:21.000Z,DEBUG,user_70565,192.56.223.99,/api/delete,396.0,4.646,78113e94-e237-4f43-9d64-7a7811bff937,22,Friday,false,false,false
2023-05-06T01:25:49.000Z,ERROR,user_70567,172.137.28.61,/api/update,157.0,1.795,f14a2c37-8461-4dd5-a3ac-7721906c7d6e,1,Saturday,true,false,true
2023-05-02T17:13:58.000Z,ERROR,user_70568,192.44.184.47,/api/logout,485.0,3.742,d695e0f3-e221-4c44-8833-9bd7c0019314,17,Tuesday,true,true,false
2024-01-24T15:40:48.000Z,WARN,user_70569,172.215.209.134,/api/search,229.0,3.751,49edd1d1-a437-4bdd-b9a8-4c04c2ae503e,15,Wednesday,false,false,false
2023-12-15T01:05:38.000Z,WARN,user_70571,10.220.19.198,/api/update,557.0,2.523,9afe95ba-b1fb-439b-9346-341029df289a,1,Friday,false,true,false
2023-06-07T09:09:48.000Z,DEBUG,user_70572,172.6.252.8,/api/logout,573.0,1.86,37f09849-67b2-420a-ab99-b8f47b235a7f,9,Wednesday,false,true,true
2024-07-13T02:57:45.000Z,INFO,user_70573,172.233.230.121,/api/delete,390.0,2.634,59fc497a-7f12-4bc5-855d-591d16ee659a,2,Saturday,false,false,false
2024-07-20T08:00:55.000Z,DEBUG,user_70578,192.9.2.207,/api/login,167.0,2.735,082b16db-7261-41d8-936a-9eeae59e747b,8,Saturday,false,false,false
2023-03-12T07:40:46.000Z,INFO,user_70579,10.50.251.135,/api/login,293.0,0.65,860671d1-c155-48b7-926a-c301123b4668,7,Sunday,false,false,true
2024-06-03T05:38:17.000Z,ERROR,user_70580,10.62.132.232,/api/update,392.0,2.045,bb04dcd7-11bf-4398-a23b-96a2f1402267,5,Monday,true,false,false
2024-11-08T14:38:35.000Z,DEBUG,user_70582,10.131.3.143,/api/delete,587.0,3.134,4b5d5f01-e643-458e-928e-0ce7f95a40d8,14,Friday,false,true,false
2024-01-02T03:18:17.000Z,INFO,user_70583,172.16.106.134,/api/login,374.0,1.886,8b37ce44-3de9-40ff-9645-fb18fac0287e,3,Tuesday,false,false,true
2025-03-27T10:00:48.000Z,ERROR,user_70584,10.4.139.162,/api/delete,517.0,1.688,99067555-3791-4081-b72f-c54108994406,10,Thursday,true,true,true
2023-08-13T22:26:15.000Z,ERROR,user_70586,172.34.238.163,/api/login,409.0,1.504,542a0d11-25ea-4ad8-bc62-77a31ed86763,22,Sunday,true,true,true
2023-12-19T09:48:00.000Z,ERROR,user_70587,172.117.145.96,/api/search,606.0,2.108,8bae514b-63dc-4d8a-b899-fcdb4cd390a5,9,Tuesday,true,true,false
2024-06-09T19:03:24.000Z,DEBUG,user_70589,172.231.77.222,/api/register,315.0,0.211,cc529ad4-4558-4395-b956-99f7a151dad5,19,Sunday,false,false,true
2023-10-02T16:37:40.000Z,INFO,user_70591,10.178.156.144,/api/search,456.0,2.101,537db499-3627-4837-afc7-7bad0ce22221,16,Monday,false,true,false
2024-08-24T02:24:38.000Z,ERROR,user_70592,172.222.104.160,/api/update,390.0,1.03,f16d576c-f2f3-4979-a421-fb69faeb9847,2,Saturday,true,false,true
2024-12-06T03:14:16.000Z,ERROR,user_70593,172.47.15.245,/api/delete,614.0,2.523,2fc3d7e8-63a7-41fc-825f-8e318bfbf2bb,3,Friday,true,true,false
2024-12-31T10:54:16.000Z,ERROR,user_70595,172.92.172.17,/api/register,291.0,3.112,bdce5966-750c-4c9d-946a-a6b6e2e83d71,10,Tuesday,true,false,false
2024-09-21T23:49:14.000Z,DEBUG,user_70597,10.33.13.206,/api/update,598.0,3.262,bf0b19d0-1468-4ca7-afbc-9651c5ab0c87,23,Saturday,false,true,false
2024-08-01T12:07:14.000Z,DEBUG,user_70600,172.195.203.139,/api/delete,252.0,1.788,9ef4edd5-23f4-4a18-9522-912a7872f1a0,12,Thursday,false,false,true
2023-02-21T20:03:00.000Z,DEBUG,user_70602,10.148.143.245,/api/search,656.0,3.164,39fd35af-da94-4253-97ee-14e8c44e7317,20,Tuesday,false,true,false
2023-03-20T14:00:30.000Z,INFO,user_70604,172.5.110.153,/api/update,540.0,3.04,1833616e-0708-4c9a-9495-28bb4deecf7e,14,Monday,false,true,false
2024-10-05T16:52:10.000Z,ERROR,user_70606,192.97.113.230,/api/delete,714.0,0.769,9eccd988-6d28-4d46-9770-7a7853f4a335,16,Saturday,true,true,true
2023-01-02T16:55:28.000Z,INFO,user_70607,10.221.221.107,/api/login,167.0,4.72,f4fe2b7e-f293-405f-bc1a-04c98a5dc159,16,Monday,false,false,false
2024-06-27T04:50:12.000Z,ERROR,user_70609,10.225.186.10,/api/login,390.0,2.673,832cbc30-bf86-43db-a48a-46443e910803,4,Thursday,true,false,false
2023-10-31T12:53:53.000Z,DEBUG,user_70612,172.97.94.29,/api/update,164.0,2.234,51094ebb-3f74-401a-836d-d3c08a039296,12,Tuesday,false,false,false
2023-03-09T18:48:42.000Z,WARN,user_70613,172.178.94.132,/api/login,482.0,2.523,affa1504-f172-48fa-8865-6b57f0cc10d4,18,Thursday,false,true,false
2023-08-29T08:02:03.000Z,WARN,user_70615,10.152.121.24,/api/update,536.0,1.919,1403deef-2709-4e51-8362-94a061b7d4fe,8,Tuesday,false,true,true
2023-06-06T07:25:28.000Z,ERROR,user_70617,10.53.109.247,/api/delete,684.0,0.533,3e60dec9-6b64-4943-a870-0531ad30feea,7,Tuesday,true,true,true
2025-01-07T20:36:48.000Z,ERROR,user_70618,10.30.87.45,/api/register,455.0,2.955,cf00f3f6-b1ce-4e12-9941-ffe13b20e54d,20,Tuesday,true,true,false
2023-10-15T03:55:58.000Z,WARN,user_70619,10.55.164.40,/api/delete,579.0,2.797,96e76b59-19fe-4ab9-9a37-8a9547e917be,3,Sunday,false,true,false
2023-04-01T23:41:02.000Z,WARN,user_70621,172.25.253.139,/api/search,303.0,0.071,6a146f90-62d9-44bf-9a54-636ffca8c0c8,23,Saturday,false,false,true
2024-07-01T11:04:53.000Z,INFO,user_70622,10.135.239.34,/api/update,203.0,4.523,7d6299c6-d46b-40fd-86e6-a90e4712d1e1,11,Monday,false,false,false
2023-08-23T22:42:09.000Z,DEBUG,user_70623,10.191.155.104,/api/search,730.0,1.912,a458bb0d-7f72-4d70-8b9c-95bbe288bcf3,22,Wednesday,false,true,true
2024-10-25T12:29:59.000Z,INFO,user_70625,10.48.7.117,/api/logout,331.0,0.392,f55b5adf-c3b8-4f65-a0ef-8a80e3b144d3,12,Friday,false,false,true
2024-07-23T23:59:28.000Z,INFO,user_70626,192.82.99.176,/api/update,360.0,3.459,91b76162-eb90-4419-93fa-d6b4c8d6c0cf,23,Tuesday,false,false,false
2024-05-31T18:46:28.000Z,DEBUG,user_70629,172.239.157.222,/api/delete,740.0,0.627,f2157a6c-66b7-43d4-a5df-3ba9a611bfee,18,Friday,false,true,true
2024-07-20T01:30:43.000Z,ERROR,user_70630,192.67.113.183,/api/logout,390.0,4.966,e56578ab-97d7-4af9-9fc3-bd2ab4173414,1,Saturday,true,false,false
2023-01-11T14:16:28.000Z,ERROR,user_70631,10.136.232.184,/api/delete,390.0,2.599,f00e00c0-e09c-4ec7-8fa6-6b322f4e4a2e,14,Wednesday,true,false,false
2023-04-25T00:49:16.000Z,WARN,user_70635,192.0.206.161,/api/logout,390.0,4.649,b334316f-5316-4e26-8aa6-c73f97594d42,0,Tuesday,false,false,false
2024-01-08T15:02:27.000Z,WARN,user_70636,192.153.185.196,/api/search,424.0,2.94,fc531931-65bb-4d70-bcc0-98824527e5cb,15,Monday,false,true,false
2025-03-30T01:54:58.000Z,DEBUG,user_70637,172.6.50.95,/api/login,390.0,4.615,0abf60c1-01da-49d4-8403-4faee188ada4,1,Sunday,false,false,false
2023-01-15T05:40:17.000Z,ERROR,user_70644,192.117.49.68,/api/delete,544.0,1.406,379bc33f-3073-4dc7-abf1-97c2d7c6488b,5,Sunday,true,true,true
2025-01-28T22:42:27.000Z,INFO,user_70646,10.160.176.100,/api/register,390.0,0.176,f6312be2-8168-4a24-81f3-d61a4387e940,22,Tuesday,false,false,true
2025-04-03T21:30:53.000Z,WARN,user_70647,172.87.22.151,/api/login,191.0,1.28,e43fb915-870a-44c6-a191-9a4060568308,21,Thursday,false,false,true
2023-09-02T12:30:36.000Z,INFO,user_70649,10.214.73.234,/api/register,601.0,2.523,e9baa6c3-e775-4933-b75f-ddbf3b566651,12,Saturday,false,true,false
2024-06-05T22:58:46.000Z,DEBUG,user_70650,192.24.242.152,/api/search,460.0,1.773,818494f5-6d1c-4e2c-93eb-607668ff5e57,22,Wednesday,false,true,true
2024-03-24T09:00:26.000Z,ERROR,user_70651,192.56.250.74,/api/delete,710.0,3.102,c80736f8-7c6e-44d8-ba06-ce831816acc5,9,Sunday,true,true,false
2024-02-29T00:29:03.000Z,DEBUG,user_70652,192.239.41.79,/api/delete,416.0,4.495,a8115060-e3b3-4ae3-a391-e217ec560534,0,Thursday,false,true,false
2023-08-06T01:53:32.000Z,INFO,user_70654,172.191.252.231,/api/logout,189.0,1.096,de9369b1-14c6-4280-a3f2-3764e0919101,1,Sunday,false,false,true
2025-03-02T19:10:44.000Z,WARN,user_70657,172.74.43.136,/api/logout,390.0,0.555,1366df22-45d3-440f-8193-24fd75410a25,19,Sunday,false,false,true
2024-11-21T09:14:41.000Z,DEBUG,user_70659,10.62.122.27,/api/delete,571.0,3.839,f747e354-a093-4f23-9cad-f24cf82c731d,9,Thursday,false,true,false
2023-07-30T06:05:49.000Z,WARN,user_70660,172.45.236.133,/api/logout,390.0,1.441,354b646b-a2d2-43c8-ad97-769610486d0f,6,Sunday,false,false,true
2023-04-26T14:08:57.000Z,WARN,user_70662,172.40.175.96,/api/login,684.0,0.472,9ee407ae-2f4c-453c-b3e9-db328df46e0b,14,Wednesday,false,true,true
2024-05-14T11:50:18.000Z,ERROR,user_70664,10.80.246.148,/api/logout,304.0,1.062,f1d70e25-ea65-4432-9280-0844c02f0219,11,Tuesday,true,false,true
2023-10-10T22:40:49.000Z,ERROR,user_70666,10.152.104.126,/api/search,390.0,4.112,34f3ad6e-088e-4e3b-b99b-13637928adeb,22,Tuesday,true,false,false
2023-05-11T17:46:40.000Z,ERROR,user_70667,172.185.182.62,/api/search,588.0,2.523,725a0f6e-4660-43a2-b761-ce2ccc849ecc,17,Thursday,true,true,false
2024-04-03T16:42:47.000Z,INFO,user_70669,172.137.84.157,/api/delete,583.0,4.119,dcc27ae2-84d4-4a0f-b0a1-82c8d900dc88,16,Wednesday,false,true,false
2025-03-14T08:36:20.000Z,WARN,user_70670,172.83.131.74,/api/login,295.0,2.269,df5df244-051a-4e35-8204-744bb9c48d6d,8,Friday,false,false,false
2023-09-24T04:31:40.000Z,ERROR,user_70671,10.108.97.152,/api/delete,239.0,2.938,7539846c-a19f-456d-8df6-42e7dc262812,4,Sunday,true,false,false
2023-05-14T13:38:40.000Z,DEBUG,user_70672,10.182.189.80,/api/search,387.0,0.689,a8a193aa-0da8-4958-9b19-1aeee23f543b,13,Sunday,false,false,true
2023-12-23T05:16:07.000Z,INFO,user_70674,10.51.87.222,/api/login,735.0,2.949,f2b8b3c7-4f15-4c46-92b6-f85902835ce1,5,Saturday,false,true,false
2024-06-27T18:16:35.000Z,DEBUG,user_70675,10.208.136.223,/api/delete,652.0,4.453,c3a4a257-b9a9-42c6-83e9-53a48c6adb43,18,Thursday,false,true,false
2024-06-30T19:40:32.000Z,INFO,user_70677,192.165.45.33,/api/login,553.0,2.523,63444e34-203f-414c-9081-381645d12e03,19,Sunday,false,true,false
2023-05-03T17:05:16.000Z,ERROR,user_70678,172.162.218.31,/api/login,688.0,2.523,316f8da7-3f3a-4432-b955-098355b05748,17,Wednesday,true,true,false
2024-10-08T21:49:03.000Z,INFO,user_70679,192.131.223.230,/api/logout,172.0,2.523,376a0eb6-cedd-4aa0-914c-495bf21020d8,21,Tuesday,false,false,false
2023-10-23T21:11:03.000Z,DEBUG,user_70680,172.187.5.227,/api/login,202.0,4.272,23a62000-84fb-40f3-aaca-4d0bbb5e6248,21,Monday,false,false,false
2024-03-16T12:09:51.000Z,INFO,user_70682,192.98.202.244,/api/logout,390.0,2.523,e7798b47-b516-407d-b18e-92c8230c9374,12,Saturday,false,false,false
2024-02-08T10:44:20.000Z,WARN,user_70684,172.173.205.241,/api/update,683.0,4.096,387a98da-22c2-498c-9842-9c05b48e9e41,10,Thursday,false,true,false
2024-01-12T10:55:25.000Z,INFO,user_70685,192.154.18.1,/api/register,729.0,1.081,e5c47e1f-1c06-4fc9-86c1-71f8bcbd2f0b,10,Friday,false,true,true
2023-01-10T23:20:34.000Z,DEBUG,user_70686,10.46.133.217,/api/logout,238.0,1.458,2643125c-685d-4b01-bf1b-ebe8aa5bc06d,23,Tuesday,false,false,true
2023-08-13T18:17:26.000Z,WARN,user_70689,10.236.125.16,/api/login,489.0,4.613,6defb85b-6151-43d0-bce5-851da2572c4c,18,Sunday,false,true,false
2025-03-25T03:57:31.000Z,ERROR,user_70690,10.151.119.192,/api/register,256.0,4.386,d6e8df1f-60ea-4079-8d1e-f59339bb0b2c,3,Tuesday,true,false,false
2023-11-10T10:25:06.000Z,ERROR,user_70691,192.151.246.84,/api/register,686.0,2.523,6ebf8355-0a35-401a-b557-1ee826d2dead,10,Friday,true,true,false
2024-02-13T08:43:15.000Z,DEBUG,user_70692,10.23.243.180,/api/register,641.0,2.629,e950b69f-1e09-4d62-bd91-52cbad7082b8,8,Tuesday,false,true,false
2024-03-02T10:56:39.000Z,ERROR,user_70693,10.167.51.158,/api/update,229.0,2.523,2ad11e93-81bb-4655-b5d3-b1fd17066422,10,Saturday,true,false,false
2025-03-28T22:22:31.000Z,INFO,user_70694,172.235.42.188,/api/search,198.0,0.746,aff367bb-0d45-4366-9bf2-e791fa45d67d,22,Friday,false,false,true
2023-04-07T03:46:51.000Z,DEBUG,user_70695,192.91.81.246,/api/login,361.0,3.758,bf5532d5-3bbb-4cd3-a9ba-37c320578e6e,3,Friday,false,false,false
2024-10-26T17:27:09.000Z,ERROR,user_70696,192.58.10.142,/api/register,292.0,4.044,c6982ac6-8303-44b2-8eaf-7e6a197c7c78,17,Saturday,true,false,false
2023-05-24T06:04:39.000Z,WARN,user_70697,10.83.89.215,/api/register,357.0,2.523,db980c7a-3bca-48d6-a5e9-543230f93420,6,Wednesday,false,false,false
2023-08-11T12:48:10.000Z,ERROR,user_70698,172.108.88.120,/api/register,434.0,0.131,6644cfb8-53a0-4f14-84ce-e783b5f53168,12,Friday,true,true,true
2023-08-01T22:03:01.000Z,ERROR,user_70700,10.17.214.114,/api/search,158.0,0.243,fc9b6a2c-a74f-4f1b-a035-c1bb290df23a,22,Tuesday,true,false,true
2024-03-05T10:50:38.000Z,ERROR,user_70701,10.241.246.108,/api/delete,458.0,2.547,9d3472cd-f949-478e-9c2d-bf03f0c0ee82,10,Tuesday,true,true,false
2025-01-30T06:51:21.000Z,ERROR,user_70705,192.117.188.154,/api/register,313.0,0.57,cc5b98c1-b4c2-4c51-923e-fdf67608f2ab,6,Thursday,true,false,true
2023-08-09T06:14:14.000Z,INFO,user_70707,10.42.113.142,/api/delete,249.0,4.318,53b4ac6c-9a75-43a0-b0bd-8757bad1727d,6,Wednesday,false,false,false
2024-11-11T22:06:27.000Z,INFO,user_70710,172.191.117.116,/api/update,390.0,1.506,8ebb1c60-30ef-4a09-a788-a9eb27825c60,22,Monday,false,false,true
2024-10-07T23:56:12.000Z,ERROR,user_70711,10.255.44.109,/api/search,480.0,4.931,0948fac2-8a86-4654-854c-0e7e82d405ff,23,Monday,true,true,false
2024-05-29T00:16:09.000Z,DEBUG,user_70712,172.182.217.73,/api/login,502.0,0.633,35c51902-0054-40e0-8479-177a225f1b4c,0,Wednesday,false,true,true
2023-09-08T17:29:53.000Z,INFO,user_70713,10.200.19.110,/api/delete,453.0,1.231,12442039-37d1-48be-8fb6-ee0aabecb65e,17,Friday,false,true,true
2023-11-03T07:12:56.000Z,WARN,user_70714,192.244.40.81,/api/logout,497.0,3.587,9d11114e-6b5a-44ae-9389-9dd8f63c144f,7,Friday,false,true,false
2024-03-22T16:48:38.000Z,INFO,user_70715,172.79.33.250,/api/login,390.0,3.899,309f1626-5ac3-4e64-aebb-600d8caf79cb,16,Friday,false,false,false
2024-07-04T17:35:08.000Z,DEBUG,user_70717,192.73.34.97,/api/update,735.0,1.712,c3f5fce9-1890-41ce-9cd7-ebb3d854e14d,17,Thursday,false,true,true
2023-10-05T01:04:47.000Z,DEBUG,user_70718,172.180.77.231,/api/logout,204.0,3.862,98f3078c-5a77-448e-a1ce-844509461510,1,Thursday,false,false,false
2023-01-11T02:59:10.000Z,INFO,user_70719,192.243.237.1,/api/logout,279.0,2.523,74b2e99a-6bd5-4b99-86df-cf3272925d5c,2,Wednesday,false,false,false
2023-10-01T00:30:10.000Z,WARN,user_70724,10.130.252.63,/api/logout,359.0,3.85,df981a44-94ef-4a62-9ff8-c6f97a685382,0,Sunday,false,false,false
2024-05-25T03:49:18.000Z,WARN,user_70725,192.29.6.73,/api/register,629.0,1.806,29aa4da8-21d4-4923-a504-265f2fffae61,3,Saturday,false,true,true
2024-04-18T05:24:42.000Z,INFO,user_70726,172.116.26.61,/api/update,649.0,3.278,a2058b9e-fb32-466e-8d0c-361a0ffb1942,5,Thursday,false,true,false
2024-11-12T11:47:56.000Z,INFO,user_70728,10.137.243.244,/api/login,740.0,1.66,0f55ab52-b872-4bbc-8ba4-8a4534dd9af0,11,Tuesday,false,true,true
2023-11-14T02:32:47.000Z,DEBUG,user_70732,192.135.204.168,/api/login,238.0,1.376,7619f187-8add-4d56-a74a-5a2e58a3f1ce,2,Tuesday,false,false,true
2023-09-12T23:50:21.000Z,INFO,user_70735,10.76.158.104,/api/delete,327.0,0.309,76b40bee-b79e-4950-8ad0-afbf646953aa,23,Tuesday,false,false,true
2024-05-20T08:25:48.000Z,ERROR,user_70738,10.191.246.3,/api/search,441.0,2.523,82eda207-31d9-4029-8829-eec0cecb2cfe,8,Monday,true,true,false
2024-07-28T05:23:02.000Z,ERROR,user_70740,10.237.39.35,/api/login,458.0,1.124,b17e5ee7-9ad6-48a7-98c1-3c21e6955fed,5,Sunday,true,true,true
2023-03-14T11:40:40.000Z,DEBUG,user_70741,192.126.30.122,/api/search,367.0,3.62,c3d29624-7a25-4fc6-ac6d-586ef456f6f3,11,Tuesday,false,false,false
2023-09-02T00:31:42.000Z,DEBUG,user_70742,10.93.36.60,/api/update,442.0,2.14,03316c72-237a-42ac-a5dc-efd619873abf,0,Saturday,false,true,false
2024-11-12T00:42:43.000Z,INFO,user_70743,172.250.220.25,/api/search,298.0,2.007,44154371-1cb1-4571-a3d8-482e5229298a,0,Tuesday,false,false,false
