timestamp,log_level,user_id,ip_address,endpoint,status_code,response_time,request_id,hour_of_the_day,day_of_the_week,is_error,good_status,good_response
2023-12-16T23:30:44.000Z,DEBUG,user_619,10.85.113.122,/api/delete,671.0,0.751,daedb769-d065-4fbe-b54a-86311d302b2b,23,Saturday,false,true,true
2024-01-16T00:45:52.000Z,ERROR,user_650,192.17.210.208,/api/logout,577.0,0.202,05d4b506-9b03-4af1-99dd-c5fb36ea0f34,0,Tuesday,true,true,true
2023-11-10T06:47:58.000Z,ERROR,user_674,192.137.200.166,/api/login,581.0,0.871,252d99e2-45e7-4bb3-b949-8d3af0f1c557,6,Friday,true,true,true
2023-04-22T11:41:39.000Z,INFO,user_736,172.179.90.118,/api/register,713.0,0.107,40acd137-57eb-4fd1-b325-2a6e47fedd2e,11,Saturday,false,true,true
2023-12-27T05:22:47.000Z,WARN,user_789,10.225.27.84,/api/logout,731.0,0.463,22da5e5e-65c0-499a-95e3-e6845659d133,5,Wednesday,false,true,true
2025-01-17T01:39:49.000Z,DEBUG,user_807,10.204.70.166,/api/register,640.0,0.371,c76b437a-b05a-4ad2-ade1-c334c0709399,1,Friday,false,true,true
2023-04-09T06:46:42.000Z,ERROR,user_820,10.63.41.41,/api/login,547.0,0.165,ad20c10a-53dd-49ab-8cbd-76f647c7fe1f,6,Sunday,true,true,true
2023-10-11T03:31:32.000Z,ERROR,user_837,172.237.53.188,/api/search,628.0,0.804,2a211ab5-99f7-4d1a-8cbe-60d387d2e561,3,Wednesday,true,true,true
2025-01-05T03:23:46.000Z,DEBUG,user_895,192.255.161.75,/api/logout,503.0,0.43,bf16f199-0b3d-4a9c-9434-402bdfce52d1,3,Sunday,false,true,true
2025-01-06T02:27:23.000Z,WARN,user_918,10.48.37.196,/api/logout,692.0,0.119,77db0ae5-824d-44d0-a8dc-24e6ba4e1e65,2,Monday,false,true,true
2025-01-18T15:56:25.000Z,WARN,user_1028,192.241.141.104,/api/delete,553.0,0.942,9d33e67a-825c-4f54-b9c3-1c1f5a610570,15,Saturday,false,true,true
2024-09-21T23:49:49.000Z,ERROR,user_1038,10.251.108.170,/api/update,541.0,0.572,89123005-6d6b-42ef-9688-9ac62c0f9d93,23,Saturday,true,true,true
2023-01-07T14:45:10.000Z,DEBUG,user_1042,10.234.0.25,/api/register,587.0,0.328,17e1d460-afc4-4d08-960f-391ddd5cf33a,14,Saturday,false,true,true
2023-12-03T11:12:34.000Z,WARN,user_1044,10.130.233.245,/api/delete,504.0,0.246,954796a9-8a8d-41ce-bb66-3280df01264c,11,Sunday,false,true,true
2023-02-11T06:13:47.000Z,ERROR,user_1095,10.206.54.224,/api/update,675.0,0.976,89beb3cf-fc8c-41f6-b6f7-316715155ce8,6,Saturday,true,true,true
2023-02-13T18:46:37.000Z,ERROR,user_1106,192.75.24.99,/api/logout,606.0,0.879,bb485537-1d38-4125-9517-4acf70203968,18,Monday,true,true,true
2023-10-26T19:55:59.000Z,ERROR,user_1114,172.122.58.216,/api/register,525.0,0.052,0c86a97c-2ff3-492a-bec3-5811d401b504,19,Thursday,true,true,true
2023-05-14T08:53:00.000Z,ERROR,user_1136,192.196.192.92,/api/update,662.0,0.817,297e3b44-c290-45b8-a38b-52cf1a554626,8,Sunday,true,true,true
2025-02-12T21:53:35.000Z,INFO,user_1155,10.92.121.35,/api/search,657.0,0.311,6af98836-7738-4f26-a268-98f68ee508ba,21,Wednesday,false,true,true
2023-03-07T01:07:58.000Z,INFO,user_1214,172.209.19.51,/api/delete,522.0,0.155,3bc65384-ab15-4341-a863-f4a14d7be9b4,1,Tuesday,false,true,true
2023-11-17T13:24:25.000Z,WARN,user_1281,10.8.106.136,/api/login,740.0,0.41,5589eb59-d66f-452e-b738-70c5e2ef3d77,13,Friday,false,true,true
2023-09-19T09:45:32.000Z,WARN,user_1331,172.64.94.117,/api/delete,694.0,0.828,391c029e-b88e-404e-a850-c6564bf34ae1,9,Tuesday,false,true,true
2023-05-14T07:57:56.000Z,ERROR,user_1363,10.193.51.130,/api/update,739.0,0.657,d1d054d8-ec99-44cf-8d40-53614ec59c06,7,Sunday,true,true,true
2024-10-27T09:04:09.000Z,WARN,user_1466,192.47.247.205,/api/register,594.0,0.41,8f04fab8-d9b6-4c1d-be8a-695b47d3815a,9,Sunday,false,true,true
2024-12-18T06:54:29.000Z,INFO,user_1481,172.33.145.179,/api/logout,533.0,0.165,da290da0-1e10-4de3-930d-e7981a2161ce,6,Wednesday,false,true,true
2024-05-03T21:55:44.000Z,WARN,user_1528,10.25.65.182,/api/login,525.0,0.077,94493f54-9f29-48e7-80c8-d1dae7de2ce5,21,Friday,false,true,true
2023-09-20T20:29:27.000Z,INFO,user_1594,10.1.91.250,/api/logout,633.0,0.216,67791f8c-87ad-4b31-bfc9-8356c44ec325,20,Wednesday,false,true,true
2023-10-16T17:27:01.000Z,ERROR,user_1599,10.148.29.225,/api/login,717.0,0.279,2cb4294c-77ad-4c07-80a0-5ecb66601c0b,17,Monday,true,true,true
2023-07-16T20:09:39.000Z,ERROR,user_1664,10.119.61.199,/api/logout,691.0,0.637,886a9754-b9c1-41dd-b037-36acb95025b2,20,Sunday,true,true,true
2023-05-26T21:49:13.000Z,INFO,user_1676,10.218.129.51,/api/delete,594.0,0.11,4d1e127f-7c8e-4b4c-9087-f53126071e9c,21,Friday,false,true,true
2024-06-20T15:51:27.000Z,INFO,user_1693,192.60.216.94,/api/delete,583.0,0.519,49f5594d-9e29-43f6-942a-54c5394c8cf7,15,Thursday,false,true,true
2025-03-31T20:26:25.000Z,ERROR,user_1738,10.222.242.212,/api/login,578.0,0.138,f5c64026-6751-411f-a8aa-9a3485e793d6,20,Monday,true,true,true
2024-02-03T18:16:32.000Z,ERROR,user_1778,192.179.254.75,/api/register,509.0,0.186,eea7e05b-d9d6-49a9-8a30-23778cc5d5a8,18,Saturday,true,true,true
2025-03-10T15:20:03.000Z,WARN,user_1798,192.25.149.47,/api/update,621.0,0.735,393d2c4d-365a-4e24-a6b5-79f66950c4d9,15,Monday,false,true,true
2023-04-27T19:48:42.000Z,WARN,user_1854,10.74.134.23,/api/logout,659.0,0.175,784a4596-6d02-460d-b977-31bf0eaac749,19,Thursday,false,true,true
2024-11-22T11:08:10.000Z,ERROR,user_1883,192.3.202.15,/api/register,702.0,0.465,02369ac8-0e48-42a3-87a2-5d0d3867dde5,11,Friday,true,true,true
2024-08-02T11:23:30.000Z,INFO,user_1970,192.235.78.93,/api/login,674.0,0.065,5fefde5d-0ce7-4f07-86f0-66c4f0f766a8,11,Friday,false,true,true
2024-06-04T19:56:15.000Z,ERROR,user_2000,172.214.65.185,/api/register,669.0,0.794,0181d784-4591-4da6-85b4-2d1e708020fc,19,Tuesday,true,true,true
2024-02-22T23:45:02.000Z,ERROR,user_2005,10.136.6.183,/api/delete,689.0,0.601,6c605ec7-6726-4644-acd0-a4f8f17f160f,23,Thursday,true,true,true
2023-11-01T00:27:08.000Z,DEBUG,user_2014,10.236.7.123,/api/update,550.0,0.46,9ed045a6-953b-4188-b729-9bd188e748ac,0,Wednesday,false,true,true
2024-02-23T19:35:37.000Z,WARN,user_2023,172.64.27.241,/api/logout,633.0,0.454,a03aa087-5fab-48dd-94db-195729f5ae26,19,Friday,false,true,true
2023-02-19T14:49:35.000Z,WARN,user_2030,10.77.166.245,/api/search,603.0,0.511,4b83e6fd-ab8a-4c4b-8edf-e21a64423d44,14,Sunday,false,true,true
2025-04-23T10:50:48.000Z,INFO,user_2039,192.18.104.206,/api/update,702.0,0.145,1bbfea76-13ee-48da-b22b-f7e77d030088,10,Wednesday,false,true,true
2024-07-06T23:17:12.000Z,DEBUG,user_2043,172.158.206.190,/api/delete,524.0,0.993,cad5274b-3595-4f83-b87a-3ab08fde0e27,23,Saturday,false,true,true
2024-05-21T06:09:08.000Z,DEBUG,user_2062,192.91.85.218,/api/delete,641.0,0.175,d2472559-4595-4917-ba9e-c56e6f64f5c5,6,Tuesday,false,true,true
2024-05-22T10:53:03.000Z,WARN,user_2077,192.63.72.72,/api/login,643.0,0.786,98d16cb2-96b7-465f-8b04-4899c1c81c34,10,Wednesday,false,true,true
2023-05-15T06:42:31.000Z,ERROR,user_2141,192.52.159.221,/api/logout,710.0,0.184,37ab2339-8616-49f5-99a5-ce3473b5766a,6,Monday,true,true,true
2023-10-09T13:29:14.000Z,WARN,user_2178,192.89.134.174,/api/register,522.0,0.291,ccb49e19-c584-4c5d-a5d6-7dc2bc19c7f5,13,Monday,false,true,true
2023-07-19T15:45:25.000Z,WARN,user_2198,192.171.186.157,/api/delete,644.0,0.414,c4a19ca6-bdea-4430-9b79-c57d5c49f360,15,Wednesday,false,true,true
2024-06-25T19:42:36.000Z,ERROR,user_2222,192.207.144.219,/api/login,686.0,0.941,8b18ba7f-d6c6-45ba-8236-7719f466345a,19,Tuesday,true,true,true
2023-08-19T21:03:26.000Z,DEBUG,user_2243,192.179.194.161,/api/logout,661.0,0.427,0f32bdf0-617c-4da7-b57f-adb3696276b3,21,Saturday,false,true,true
2024-01-28T12:56:06.000Z,DEBUG,user_2247,10.49.156.157,/api/search,629.0,0.655,47b43176-06c5-4d49-a94b-9479238a79bc,12,Sunday,false,true,true
2025-02-19T16:52:33.000Z,ERROR,user_2305,192.207.221.121,/api/login,551.0,0.703,ca6bffd4-8eec-469c-83a7-1340396e6a84,16,Wednesday,true,true,true
2023-06-18T23:27:16.000Z,INFO,user_2322,172.82.97.91,/api/update,576.0,0.464,41bb5e4c-ccbd-476a-9836-d084ec6beee4,23,Sunday,false,true,true
2023-12-01T17:50:29.000Z,ERROR,user_2348,192.182.184.152,/api/logout,723.0,0.17,e8124560-7d65-483e-9fd0-a5ed01704802,17,Friday,true,true,true
2024-08-09T21:30:20.000Z,WARN,user_2350,192.74.192.252,/api/logout,664.0,0.171,54cbe10a-1ff9-4ba4-831a-1b141fad0953,21,Friday,false,true,true
2025-03-30T06:15:48.000Z,DEBUG,user_2369,172.2.150.228,/api/delete,669.0,0.613,22beddc3-cc6a-46a0-ad4c-165b038b56f3,6,Sunday,false,true,true
2024-06-18T19:59:56.000Z,ERROR,user_2376,172.200.128.100,/api/register,636.0,0.811,d5bb102a-45cc-4c40-87b6-1dba7f986857,19,Tuesday,true,true,true
2024-05-21T12:13:33.000Z,DEBUG,user_2418,192.200.249.30,/api/delete,563.0,0.518,f29e1f5a-0150-47be-a975-8c46893f5666,12,Tuesday,false,true,true
2023-04-16T18:46:53.000Z,ERROR,user_2467,192.29.121.248,/api/search,564.0,0.456,a94ae6d4-f0b0-463b-b960-b746dd2fecca,18,Sunday,true,true,true
2024-11-28T10:56:17.000Z,ERROR,user_2495,172.214.45.109,/api/search,513.0,0.53,1fb84774-24ae-4849-94f2-97fbf0114b0b,10,Thursday,true,true,true
2023-09-09T18:24:56.000Z,WARN,user_2571,192.39.106.97,/api/delete,655.0,0.11,e2263403-4ca4-4179-b6a0-20364da3e831,18,Saturday,false,true,true
2024-04-06T01:48:00.000Z,WARN,user_2576,172.212.211.209,/api/search,707.0,0.453,b1110e9c-1830-4da3-b288-ef5e27c3d3be,1,Saturday,false,true,true
2023-11-03T16:50:17.000Z,ERROR,user_2579,10.17.133.88,/api/logout,520.0,0.351,f14c9941-ef1a-4036-9d59-afca18c33877,16,Friday,true,true,true
2023-03-13T13:20:08.000Z,INFO,user_2586,10.123.216.89,/api/logout,625.0,0.138,7f052d35-bad2-4a0c-80c4-d901d8f20650,13,Monday,false,true,true
2025-01-11T06:58:09.000Z,DEBUG,user_2616,192.51.121.45,/api/logout,687.0,0.464,28588d15-df62-426b-9075-997ecbb13ba5,6,Saturday,false,true,true
2023-05-14T18:07:30.000Z,ERROR,user_2617,10.65.97.152,/api/delete,626.0,0.535,47eabe10-1b39-49ab-944b-f300a2f95baf,18,Sunday,true,true,true
2025-01-11T07:46:06.000Z,WARN,user_2623,192.61.30.2,/api/login,664.0,0.679,b2703abd-493e-4906-bef6-f32b76f802d2,7,Saturday,false,true,true
2024-05-03T17:43:59.000Z,INFO,user_2627,192.198.30.176,/api/update,701.0,0.393,e61ddc2f-a01c-49da-9102-1563acf3f175,17,Friday,false,true,true
2024-11-11T01:34:09.000Z,ERROR,user_2634,10.143.142.39,/api/login,523.0,0.882,6310d168-5930-4611-bdeb-c2aa144b653e,1,Monday,true,true,true
2023-11-22T20:58:12.000Z,WARN,user_2646,192.116.234.197,/api/search,671.0,0.648,c8847042-5fb6-41a7-a52f-4dd7660f1838,20,Wednesday,false,true,true
2024-02-15T08:28:00.000Z,DEBUG,user_2672,10.168.28.232,/api/logout,683.0,0.611,e4a2795e-94c0-47db-8545-c04447fb4edd,8,Thursday,false,true,true
2024-11-12T06:04:17.000Z,ERROR,user_2725,192.225.155.229,/api/update,526.0,0.242,c0601dc5-7574-460d-85ac-ce5e83d1b241,6,Tuesday,true,true,true
2024-02-20T21:03:21.000Z,ERROR,user_2735,10.121.138.60,/api/register,519.0,0.142,650f93e9-ab18-4e7e-a60e-332e19986b71,21,Tuesday,true,true,true
2024-10-28T21:43:56.000Z,DEBUG,user_2751,192.254.189.214,/api/search,723.0,0.735,72bbb522-89df-4d61-83f6-7c5b39c25e92,21,Monday,false,true,true
2023-11-21T13:12:49.000Z,DEBUG,user_2769,172.144.135.172,/api/logout,693.0,0.827,16a273ba-d095-400b-b63e-eb8de1f6830f,13,Tuesday,false,true,true
2024-08-05T03:05:02.000Z,ERROR,user_2775,192.122.188.166,/api/logout,519.0,0.966,47dcf345-bd8a-4546-9c3d-e53cec74f2de,3,Monday,true,true,true
2023-09-14T17:28:58.000Z,INFO,user_2782,10.34.88.95,/api/login,523.0,0.142,e8b0f896-a9ed-439e-a28c-eadcaa9c352b,17,Thursday,false,true,true
2023-08-11T21:20:46.000Z,INFO,user_2801,10.165.16.97,/api/login,521.0,0.251,8927f901-5664-4126-ac72-f0062ad40204,21,Friday,false,true,true
2024-03-31T00:50:37.000Z,WARN,user_2816,192.70.138.14,/api/update,543.0,0.629,47265982-d5fc-4619-942e-c1bc59d3cbaa,0,Sunday,false,true,true
2023-07-04T15:10:15.000Z,ERROR,user_2834,10.72.121.121,/api/register,577.0,0.325,abe0a2d7-db7f-4766-9209-c8dfa83ead85,15,Tuesday,true,true,true
2024-01-22T23:46:08.000Z,DEBUG,user_2838,10.19.148.69,/api/update,523.0,0.483,277943fa-9590-40d2-8046-6914f3682aee,23,Monday,false,true,true
2024-05-24T07:36:28.000Z,DEBUG,user_2870,192.190.71.158,/api/delete,638.0,0.469,22cbb9eb-7031-4e07-89a5-e1bc02499dab,7,Friday,false,true,true
2024-10-31T13:20:39.000Z,INFO,user_2872,172.56.49.204,/api/login,709.0,0.873,581acf70-4e9d-41bc-8317-2532e4214357,13,Thursday,false,true,true
2025-02-14T23:35:38.000Z,ERROR,user_2898,10.177.131.91,/api/logout,688.0,0.977,08b1fa82-1faf-410c-9d16-ab419fa6c9a9,23,Friday,true,true,true
2023-07-13T16:05:22.000Z,ERROR,user_2921,10.163.10.18,/api/login,648.0,0.597,bea076e2-cddd-42eb-b775-44a53204da1b,16,Thursday,true,true,true
2024-10-29T22:29:25.000Z,ERROR,user_2923,192.194.197.82,/api/login,619.0,0.474,48e8a01a-748f-4eb8-9ba6-26909d36789b,22,Tuesday,true,true,true
2024-08-03T18:05:21.000Z,INFO,user_2935,192.172.246.173,/api/delete,506.0,0.826,3d5c7d13-896c-4ca6-8d9d-b6aa2416d63b,18,Saturday,false,true,true
2023-03-05T19:47:26.000Z,ERROR,user_2938,192.186.3.62,/api/update,639.0,0.687,157f92b0-91be-4ac3-8b95-4b0a2b2c6147,19,Sunday,true,true,true
2023-03-10T11:35:28.000Z,ERROR,user_2957,10.202.19.184,/api/delete,602.0,0.789,169c9e95-d0d9-4cb4-8e89-3863ce0eaa79,11,Friday,true,true,true
2023-08-13T17:42:33.000Z,INFO,user_2964,192.217.43.207,/api/login,540.0,0.804,9aa55835-c89a-452c-b001-b9cd3d60744f,17,Sunday,false,true,true
2024-11-17T12:17:19.000Z,ERROR,user_2975,10.54.239.200,/api/register,730.0,0.956,1eb0d6e8-431a-4c06-9a35-e3f82fce466f,12,Sunday,true,true,true
2024-01-20T17:53:23.000Z,INFO,user_2979,192.79.154.180,/api/delete,716.0,0.509,15f473bd-f925-4a34-b367-c55a97b2464a,17,Saturday,false,true,true
2024-05-07T17:58:31.000Z,ERROR,user_2984,192.205.146.253,/api/search,613.0,0.727,33a85b75-faea-4dae-87b1-62ff694962eb,17,Tuesday,true,true,true
2023-10-09T12:11:28.000Z,WARN,user_3033,192.183.152.188,/api/logout,607.0,0.726,c2353cc0-633b-4a91-ac81-a52815b6f19f,12,Monday,false,true,true
2023-01-13T08:28:24.000Z,INFO,user_3041,172.92.228.95,/api/search,563.0,0.903,7699c789-0892-470d-bfec-fc217251e414,8,Friday,false,true,true
2023-08-16T17:39:05.000Z,DEBUG,user_3082,10.231.164.230,/api/login,729.0,0.934,c08966ad-750a-4bcc-a888-5c10032a6e83,17,Wednesday,false,true,true
2023-01-20T03:12:10.000Z,INFO,user_3084,172.148.26.129,/api/update,626.0,0.848,775e480c-7470-46ed-afc1-9e2d6bf29d70,3,Friday,false,true,true
2023-06-08T23:27:12.000Z,ERROR,user_3086,192.133.34.158,/api/register,580.0,0.893,f791d1ad-28a3-42f1-9d0a-8502411b6c46,23,Thursday,true,true,true
2025-04-24T00:53:37.000Z,WARN,user_3115,192.20.142.142,/api/register,689.0,0.252,a2357a53-6711-4562-bd6b-4a87fa10dbeb,0,Thursday,false,true,true
2023-04-26T00:47:06.000Z,ERROR,user_3130,10.182.64.224,/api/login,562.0,0.389,f0aa1097-1c90-4b9a-9d90-5de9baf73e98,0,Wednesday,true,true,true
2023-07-22T17:25:09.000Z,DEBUG,user_3136,10.158.179.65,/api/delete,696.0,0.815,0e4400df-d772-40eb-8472-ac212015831b,17,Saturday,false,true,true
2023-04-15T13:36:53.000Z,DEBUG,user_3178,192.71.170.80,/api/delete,617.0,0.258,f15acc84-735a-4d84-b440-041ebf8eb5a9,13,Saturday,false,true,true
2024-10-21T21:33:24.000Z,DEBUG,user_3196,10.75.107.80,/api/update,735.0,0.219,f62f0689-25d1-490d-97dc-5f09a9b59b80,21,Monday,false,true,true
2023-06-29T21:24:43.000Z,DEBUG,user_3235,172.195.207.55,/api/register,636.0,0.945,5d70e1ad-7968-4b71-bff8-c217effe7bf7,21,Thursday,false,true,true
2023-11-22T22:56:12.000Z,DEBUG,user_3260,172.120.145.33,/api/register,551.0,0.479,667cdf56-c2aa-48d9-b818-c4eddc52aced,22,Wednesday,false,true,true
2025-02-11T23:55:03.000Z,INFO,user_3296,192.1.237.244,/api/search,501.0,0.786,cc7a7788-714d-423e-9617-735229b822ca,23,Tuesday,false,true,true
2023-10-06T07:23:21.000Z,ERROR,user_3325,192.215.192.17,/api/login,730.0,0.589,123bed5c-5442-46a1-811e-8f81747f5a20,7,Friday,true,true,true
2023-07-12T12:36:56.000Z,DEBUG,user_3370,172.142.121.204,/api/delete,583.0,0.923,3a58556c-7d18-4a14-b2f4-d01e35cbeb76,12,Wednesday,false,true,true
2024-09-26T00:50:16.000Z,WARN,user_3404,10.174.69.145,/api/delete,596.0,0.685,a8c950c2-3171-4c59-81be-d20af4efc66b,0,Thursday,false,true,true
2023-04-15T16:30:01.000Z,WARN,user_3405,172.105.241.154,/api/search,524.0,0.433,12973777-4b9e-4914-86aa-e4cb821d7027,16,Saturday,false,true,true
2024-11-28T16:37:00.000Z,DEBUG,user_3411,192.137.192.105,/api/search,622.0,0.307,ec50a5cd-bc47-4fe7-98d6-82d8cf437c4d,16,Thursday,false,true,true
2024-12-07T21:46:37.000Z,ERROR,user_3432,10.70.33.229,/api/update,656.0,0.164,90020440-48e4-4c61-8604-6ffe0b9f36ec,21,Saturday,true,true,true
2024-07-09T14:20:07.000Z,WARN,user_3476,10.209.178.38,/api/delete,583.0,0.624,2f24e4f5-d024-4c6e-80ac-913f5c0c5e23,14,Tuesday,false,true,true
2024-08-24T00:38:24.000Z,ERROR,user_3503,10.81.27.244,/api/update,526.0,0.754,d39d122b-143d-4df3-bf1c-fcb596e3a195,0,Saturday,true,true,true
2023-10-02T15:44:19.000Z,WARN,user_3524,192.63.0.254,/api/search,576.0,0.758,51ce758b-dd39-4b76-9c6e-d44511b28540,15,Monday,false,true,true
2024-08-27T01:13:44.000Z,DEBUG,user_3593,192.195.101.153,/api/logout,644.0,0.915,31debb61-f542-4151-be34-537d8b75cb00,1,Tuesday,false,true,true
2024-02-01T07:45:02.000Z,DEBUG,user_3624,192.52.126.221,/api/update,712.0,0.708,9fa6e971-dc06-4564-b112-dd6b26072e90,7,Thursday,false,true,true
2023-12-15T02:52:22.000Z,ERROR,user_3629,192.193.151.212,/api/delete,591.0,0.304,911d8c89-52aa-43b4-986b-31fe88bc02f5,2,Friday,true,true,true
2023-05-24T22:41:00.000Z,INFO,user_3636,192.161.141.212,/api/update,691.0,0.773,d260e1db-2d93-4e4d-be65-013f2f64bab4,22,Wednesday,false,true,true
2024-08-04T21:59:23.000Z,WARN,user_3666,192.226.222.166,/api/delete,575.0,0.253,60553851-138e-4976-9328-5958e3e3645e,21,Sunday,false,true,true
2023-08-26T22:28:06.000Z,ERROR,user_3674,172.181.155.240,/api/update,566.0,0.596,7390b59e-2e01-4411-a7f9-3455b174edef,22,Saturday,true,true,true
2023-04-15T15:34:43.000Z,WARN,user_3677,172.136.145.143,/api/delete,681.0,0.916,3286bf4b-625e-40b6-838e-8181bdd34545,15,Saturday,false,true,true
2025-04-19T16:34:42.000Z,ERROR,user_3706,10.204.113.197,/api/register,593.0,0.332,3348d93e-eece-4c89-97f5-03a1c78fa1c6,16,Saturday,true,true,true
2024-04-12T12:54:41.000Z,WARN,user_3712,10.176.76.236,/api/delete,545.0,0.455,b905dd7c-254e-45df-808c-49f9aa02cefc,12,Friday,false,true,true
2024-10-08T16:09:32.000Z,ERROR,user_3759,10.79.79.219,/api/delete,518.0,0.862,36b03aa7-c63e-4464-9bb4-e685337bf843,16,Tuesday,true,true,true
2023-01-23T17:51:32.000Z,DEBUG,user_3804,10.220.136.182,/api/delete,735.0,0.183,3edd5c39-d8ef-467d-94d9-48f46aacaf26,17,Monday,false,true,true
2023-11-28T11:41:55.000Z,ERROR,user_3839,172.92.19.24,/api/register,632.0,0.731,efb229e1-9c8b-4e99-aa07-94a041be1c9f,11,Tuesday,true,true,true
2023-09-05T06:14:11.000Z,DEBUG,user_3854,192.238.238.91,/api/update,636.0,0.95,778f60ad-77d4-498c-9c07-4e1b9fa2ed72,6,Tuesday,false,true,true
2023-11-30T10:50:09.000Z,INFO,user_3869,10.250.114.40,/api/logout,580.0,0.955,efafa6d9-5299-4449-990d-b9b6d778fb83,10,Thursday,false,true,true
2023-06-28T16:12:21.000Z,DEBUG,user_3885,172.232.165.71,/api/update,509.0,0.886,74706a69-991a-44ce-9bc3-03a2b0db6e64,16,Wednesday,false,true,true
2023-01-08T06:54:37.000Z,DEBUG,user_3920,192.192.77.241,/api/register,702.0,0.797,fd0786b6-bbe3-43f1-aed7-8dc69243632c,6,Sunday,false,true,true
2024-04-28T22:42:04.000Z,WARN,user_3922,172.204.19.129,/api/login,650.0,0.261,7199f5a9-37b7-4d99-b507-4ac0db617cc0,22,Sunday,false,true,true
2023-01-23T10:13:50.000Z,DEBUG,user_3930,172.240.102.231,/api/delete,593.0,0.512,bc995986-205a-474c-bc2e-a5b567b994fa,10,Monday,false,true,true
2023-03-04T11:28:49.000Z,INFO,user_3987,10.184.139.78,/api/search,696.0,0.626,7c9c5bf3-a46c-4364-8709-c2b8321d1aee,11,Saturday,false,true,true
2023-01-08T08:04:12.000Z,ERROR,user_4011,172.141.125.208,/api/login,527.0,0.088,19a004ea-5d4a-4479-bc35-7eb58ae8fcf9,8,Sunday,true,true,true
2024-11-28T19:42:33.000Z,INFO,user_4015,192.49.156.89,/api/search,720.0,0.836,072740f4-a355-4068-9b00-2c9c7be38a42,19,Thursday,false,true,true
