timestamp,log_level,user_id,ip_address,endpoint,status_code,response_time,request_id,hour_of_the_day,day_of_the_week,is_error,good_status,good_response
2024-08-01T10:48:57.000Z,ERROR,user_73108,172.206.238.110,/api/login,540.0,0.981,d33c04d3-0d6f-4dc3-8516-5d674f715758,10,Thursday,true,true,true
2024-02-21T14:31:47.000Z,DEBUG,user_73133,172.194.25.172,/api/delete,523.0,0.335,d5a953e6-4268-4acc-9826-d096e40f028a,14,Wednesday,false,true,true
2025-02-20T13:46:43.000Z,ERROR,user_73140,10.211.118.196,/api/logout,708.0,0.294,474eb6ea-d28e-4152-b1ab-7821c24296ae,13,Thursday,true,true,true
2024-05-31T14:35:39.000Z,WARN,user_73150,10.45.146.199,/api/search,710.0,0.626,ace73272-e1be-41c1-acfb-7682da3f705e,14,Friday,false,true,true
2023-09-04T21:41:18.000Z,WARN,user_73154,10.60.56.127,/api/update,508.0,0.809,cb17b1ce-438f-4767-8488-c91d18f4fefc,21,Monday,false,true,true
2024-07-20T04:49:32.000Z,INFO,user_73174,192.38.169.230,/api/delete,573.0,0.273,76e2e93f-0392-4759-95ae-57c5e1cb7f3e,4,Saturday,false,true,true
2023-11-02T06:35:22.000Z,WARN,user_73305,10.249.126.207,/api/logout,668.0,0.136,3101d883-89c5-46c5-94b7-df7563ce514c,6,Thursday,false,true,true
2024-11-04T17:27:25.000Z,INFO,user_73319,192.131.170.241,/api/delete,606.0,0.737,383841ea-08cb-46ac-ab35-5ba51657ab15,17,Monday,false,true,true
2023-11-29T08:54:58.000Z,INFO,user_73331,10.194.119.6,/api/update,678.0,0.668,76fa079f-2acb-4052-b119-9b942f0369ec,8,Wednesday,false,true,true
2023-01-07T19:25:06.000Z,ERROR,user_73358,10.104.33.152,/api/login,588.0,0.712,507b578f-0129-4377-a677-1e1a643c6ec1,19,Saturday,true,true,true
2024-03-05T14:18:52.000Z,INFO,user_73396,192.120.168.245,/api/update,675.0,0.714,e0a17dac-263d-439c-a15a-6d1f1725c44c,14,Tuesday,false,true,true
2024-03-27T12:49:03.000Z,ERROR,user_73422,192.246.53.180,/api/search,583.0,0.178,c50f34b2-aed1-4297-b72e-cbd8e35dc0fc,12,Wednesday,true,true,true
2023-08-19T13:49:19.000Z,WARN,user_73462,172.228.209.145,/api/search,685.0,0.14,5cda3ed4-5713-4078-8173-e15a5200045f,13,Saturday,false,true,true
2024-07-09T18:51:29.000Z,WARN,user_73540,10.241.96.137,/api/update,671.0,0.718,f6f489d8-334f-45d1-9be3-85a93f67dd6d,18,Tuesday,false,true,true
2023-02-16T06:30:45.000Z,INFO,user_73597,192.20.228.230,/api/search,537.0,0.644,d2a9725a-5303-46d2-872f-478e2419e888,6,Thursday,false,true,true
2023-04-27T13:59:07.000Z,DEBUG,user_73606,10.228.35.188,/api/search,586.0,0.941,ddc97178-0e19-4b7f-b4cf-59524a5770d2,13,Thursday,false,true,true
2025-04-06T06:25:08.000Z,DEBUG,user_73609,172.22.182.49,/api/update,627.0,0.92,8887d610-ab9e-43f2-846a-889610c4440e,6,Sunday,false,true,true
2024-04-12T09:25:51.000Z,INFO,user_73624,10.205.7.177,/api/delete,570.0,0.469,35947455-0459-4918-b1d8-40de70d4f0c9,9,Friday,false,true,true
2023-12-25T22:05:27.000Z,INFO,user_73634,10.77.186.99,/api/login,516.0,0.456,36dad968-3fd8-4de6-ad83-dbbbfd15fdc2,22,Monday,false,true,true
2023-10-21T19:54:34.000Z,ERROR,user_73641,172.228.131.161,/api/login,619.0,0.76,246692ca-ca45-4dcf-8a37-e734bd028f35,19,Saturday,true,true,true
2024-04-24T18:54:45.000Z,INFO,user_73655,192.138.171.5,/api/delete,696.0,0.054,0c943989-60b4-4405-ada1-ee76853debbd,18,Wednesday,false,true,true
2024-11-27T09:18:12.000Z,ERROR,user_73699,10.85.255.153,/api/search,668.0,0.16,49dfdd72-f9a1-4498-9dac-b702ee01d84a,9,Wednesday,true,true,true
2024-10-11T21:11:53.000Z,INFO,user_73709,10.67.139.123,/api/search,525.0,0.812,94f57f00-c056-4ac5-9d55-40c89305bed8,21,Friday,false,true,true
2023-01-07T16:27:17.000Z,DEBUG,user_73713,172.99.58.99,/api/login,651.0,0.577,40fef5ea-b925-40db-aa8a-bdfc91f73bd4,16,Saturday,false,true,true
2025-01-22T19:56:13.000Z,ERROR,user_73735,10.124.184.67,/api/search,624.0,0.935,33f59e69-998d-484d-9777-5f936ff55edd,19,Wednesday,true,true,true
2023-04-10T06:27:35.000Z,ERROR,user_73737,10.184.182.39,/api/logout,628.0,0.982,56714d22-1ba7-4f23-839b-b4d7cf07470b,6,Monday,true,true,true
2024-06-12T16:47:05.000Z,DEBUG,user_73761,172.163.80.160,/api/update,638.0,0.962,f983f560-166c-459e-a624-1652a9576864,16,Wednesday,false,true,true
2023-03-31T20:43:21.000Z,INFO,user_73768,172.93.86.119,/api/search,728.0,0.604,d4179a10-634f-4c4d-ae58-0f0374db1378,20,Friday,false,true,true
2024-11-03T12:19:27.000Z,INFO,user_73773,10.131.109.183,/api/delete,524.0,0.91,a5a7d2e9-0b10-4811-a133-269e48e93bed,12,Sunday,false,true,true
2025-04-19T18:39:08.000Z,WARN,user_73803,172.25.102.145,/api/delete,695.0,0.418,05881501-8383-4634-a60e-94ee2215ede3,18,Saturday,false,true,true
2024-09-21T04:36:15.000Z,WARN,user_73844,172.207.75.158,/api/register,559.0,0.528,9cc5c3a2-79c4-413d-9b7e-f352c306ebba,4,Saturday,false,true,true
2023-11-29T02:41:25.000Z,INFO,user_73865,172.40.81.80,/api/update,536.0,0.665,320f30ee-ada3-4ca9-a744-1f3b65ffbdbc,2,Wednesday,false,true,true
2023-01-19T05:46:32.000Z,ERROR,user_73869,172.230.253.17,/api/delete,610.0,0.291,3f4ceb82-a04d-4d01-9898-50d004c39a6a,5,Thursday,true,true,true
2025-04-12T16:32:30.000Z,DEBUG,user_73870,10.211.16.184,/api/search,542.0,0.359,e9c959f0-a76a-4f7e-8932-870bae34236c,16,Saturday,false,true,true
2024-02-03T21:11:14.000Z,ERROR,user_73881,192.104.195.235,/api/search,675.0,0.65,73400a62-fc65-421e-8533-1fe358b8b068,21,Saturday,true,true,true
2023-07-27T13:32:20.000Z,ERROR,user_74020,10.103.146.107,/api/delete,720.0,0.95,fc32bc4e-4706-4016-acd5-aef4afb3c650,13,Thursday,true,true,true
2024-04-03T15:51:28.000Z,INFO,user_74048,10.241.82.94,/api/update,641.0,0.689,e632bdfe-a29c-42ed-ae8c-033d0736dea8,15,Wednesday,false,true,true
2023-04-26T15:21:30.000Z,WARN,user_74066,172.202.239.250,/api/update,657.0,0.404,ed4d22bb-9467-46cd-aca4-f6890f336ac3,15,Wednesday,false,true,true
2024-02-15T21:22:18.000Z,ERROR,user_74121,10.57.0.185,/api/delete,518.0,0.974,7458cec1-2b79-4232-a7d7-3c1a100b7dd0,21,Thursday,true,true,true
2023-06-05T05:49:28.000Z,INFO,user_74194,172.44.44.81,/api/register,701.0,0.854,fdd569ef-4e41-4ac2-8dc8-828709075584,5,Monday,false,true,true
2024-01-04T04:18:13.000Z,INFO,user_74206,172.174.138.13,/api/delete,681.0,0.15,02e54224-a0d5-4eff-8862-6605a6e96dea,4,Thursday,false,true,true
2024-02-19T15:13:46.000Z,ERROR,user_74253,10.151.114.154,/api/delete,571.0,0.413,7d8eadef-5314-46b3-9569-2e506debfd39,15,Monday,true,true,true
2023-11-15T22:40:00.000Z,INFO,user_74260,10.120.78.148,/api/search,503.0,0.389,9e012ccb-685d-41b1-8cef-2f5aca8fba54,22,Wednesday,false,true,true
2024-03-15T01:20:23.000Z,WARN,user_74271,192.133.100.156,/api/register,570.0,0.579,2e7f0e74-b384-4545-b919-7333b79f8d98,1,Friday,false,true,true
2024-04-25T19:34:18.000Z,DEBUG,user_74277,172.100.135.32,/api/register,609.0,0.226,49094240-ea68-4b79-9df4-89602ef2f41d,19,Thursday,false,true,true
2023-04-04T17:57:12.000Z,DEBUG,user_74282,172.143.54.185,/api/delete,541.0,0.351,90cfcb28-7a88-4760-af7b-c6fc2200abcd,17,Tuesday,false,true,true
2023-07-31T18:41:59.000Z,DEBUG,user_74315,10.137.170.181,/api/register,571.0,0.608,0b99dbec-37b6-4fb5-b2d7-075215c40964,18,Monday,false,true,true
2024-11-07T04:26:42.000Z,DEBUG,user_74355,172.3.162.73,/api/logout,616.0,0.14,d14604c6-79cc-4307-8f4e-3693bc6c93fd,4,Thursday,false,true,true
2025-03-25T18:42:19.000Z,ERROR,user_74359,172.32.61.203,/api/login,579.0,0.326,eca8b53f-3192-4b20-83a7-056467a86fc9,18,Tuesday,true,true,true
2024-09-06T07:06:20.000Z,WARN,user_74413,192.115.58.183,/api/update,601.0,0.664,ea810542-c9a4-4090-b97f-63d507ec7b28,7,Friday,false,true,true
